id,region,latitude,longitude,accommodation_type,cost,minimum_nights,number_of_reviews,reviews_per_month,owner_id,owned_hotels,yearly_availability
45899,Manhattan,40.75869,-73.96725,Entire home/apt,195,5,12,7.83,255222056,1,0
48861,Manhattan,40.76628,-73.95795,Private room,120,1,0,,57502664,1,0
7414,Manhattan,40.79582,-73.9479,Private room,295,2,0,,25134906,1,1
22172,Manhattan,40.75538,-74.00441,Private room,337,27,0,,6945333,1,1
6317,Manhattan,40.82351,-73.94046999999999,Entire home/apt,85,10,57,1.03,22350590,1,0
42627,Manhattan,40.72849,-73.98576,Private room,82,30,0,,245637171,8,1
45865,Queens,40.66162,-73.85598,Entire home/apt,200,1,2,2.0,10415735,2,1
24415,Queens,40.71127,-73.84278,Shared room,125,2,3,0.13,1609077,3,1
44809,Manhattan,40.74557,-74.00825,Private room,280,30,0,,17477908,10,1
27537,Manhattan,40.74023,-73.99994000000001,Shared room,485,3,2,0.32,5761098,1,0
43017,Manhattan,40.7065,-74.00503,Private room,169,7,1,0.65,5144567,13,1
16758,Manhattan,40.76375,-73.98387,Private room,257,30,0,,22541573,87,1
37563,Queens,40.73333,-73.79514,Private room,500,1,0,,13460069,1,1
47180,Brooklyn,40.69229,-73.94116,Shared room,90,2,1,1.0,121705027,1,0
7172,Queens,40.74436,-73.91141,Private room,90,1,27,0.55,27084741,2,1
758,Manhattan,40.722570000000005,-73.98465,Private room,299,3,49,0.53,1195295,1,1
39462,Manhattan,40.71387,-73.99414,Private room,175,1,1,0.25,76192815,5,1
25883,Manhattan,40.7506,-73.97104,Private room,176,30,0,,76104209,33,1
9869,Queens,40.750370000000004,-73.91265,Private room,59,4,28,0.59,26388084,2,1
47137,Manhattan,40.74405,-73.97349,Private room,200,30,0,,221200420,23,1
8089,Brooklyn,40.67986,-73.94259,Private room,180,2,9,0.36,32406934,1,1
38218,Brooklyn,40.64564,-74.01867,Private room,75,1,1,0.15,44434863,1,1
7078,Manhattan,40.76645,-73.98539,Private room,150,4,15,0.41,8329975,1,0
5626,Manhattan,40.72651,-74.00014,Shared room,125,1,0,,21232737,1,0
15890,Brooklyn,40.71267,-73.95366999999999,Private room,1000,35,6,0.16,70208173,1,1
31741,Manhattan,40.76592,-73.98095,Shared room,125,3,1,0.07,183736521,1,0
5266,Brooklyn,40.67548,-73.96802,Entire home/apt,85,2,206,3.5,7848968,2,0
34609,Brooklyn,40.69854,-73.92373,Shared room,106,1,2,0.22,32346001,2,0
11327,Manhattan,40.81057,-73.94565,Entire home/apt,95,2,3,0.11,46112296,1,0
41195,Manhattan,40.71918,-73.99535999999999,Shared room,125,3,1,0.42,240248599,1,0
43035,Manhattan,40.70922,-74.00571,Private room,169,7,0,,5144567,13,1
31673,Manhattan,40.79892,-73.95139,Entire home/apt,44,1,49,3.38,186620707,2,0
32402,Manhattan,40.72852,-73.99009000000001,Entire home/apt,150,3,34,2.91,6101536,1,0
47173,Brooklyn,40.61994,-73.93966999999999,Private room,60,1,0,,267940629,1,1
24918,Brooklyn,40.5967,-73.96041,Shared room,100,3,23,0.99,14833285,1,0
1399,Manhattan,40.80352,-73.95127,Entire home/apt,136,2,15,0.18,3097033,2,0
36042,Manhattan,40.7112,-74.0094,Shared room,209,1,51,5.82,56656728,5,0
21520,Queens,40.76043,-73.91465,Private room,96,2,18,0.62,81876750,1,1
34118,Brooklyn,40.6855,-73.96112,Private room,999,1,2,0.22,319077,4,1
30803,Brooklyn,40.71549,-73.95579000000001,Entire home/apt,200,2,13,1.01,6527776,1,0
28395,Queens,40.76355,-73.79460999999999,Entire home/apt,120,2,1,0.05,135530716,4,0
19217,Manhattan,40.71745,-73.99409,Shared room,300,1,23,0.69,76192815,5,1
44516,Manhattan,40.70599,-74.00515,Shared room,139,7,2,0.92,3577413,1,0
14680,Manhattan,40.75505,-73.96484,Private room,185,30,0,,2856748,49,1
29392,Brooklyn,40.68741,-73.9066,Entire home/apt,38,1,48,2.64,20120009,6,0
43970,Manhattan,40.76447,-73.99103000000001,Shared room,69,1,4,1.48,253906467,9,1
8872,Manhattan,40.76207,-73.98945,Entire home/apt,245,1,162,3.29,35524316,11,0
32155,Manhattan,40.81185,-73.93902,Entire home/apt,225,1,7,0.52,23454048,1,0
42678,Manhattan,40.82734,-73.94718,Shared room,85,4,3,1.13,249286477,1,0
12479,Brooklyn,40.70831,-73.92095,Shared room,115,2,9,0.27,47710992,1,0
41716,Manhattan,40.804190000000006,-73.96603,Entire home/apt,180,5,4,0.85,10434070,1,0
36010,Brooklyn,40.68003,-73.91181,Shared room,65,3,17,2.26,215387072,3,1
4815,Brooklyn,40.7117,-73.96321,Private room,500,2,48,0.8,17218916,1,1
25922,Brooklyn,40.64162,-73.90890999999999,Private room,100,3,2,0.1,148237535,4,1
21704,Brooklyn,40.72214,-73.93725,Entire home/apt,75,1,162,5.7,118084951,1,0
33481,Brooklyn,40.69164,-73.91513,Private room,47,1,9,1.03,198328249,2,1
44126,Manhattan,40.75196,-73.97269,Shared room,500,4,0,,91854658,1,0
35064,Brooklyn,40.67268,-73.96108000000001,Private room,190,1,9,0.99,50912,1,1
27169,Manhattan,40.80543,-73.95739,Entire home/apt,150,1,21,1.14,12216173,1,0
42374,Brooklyn,40.68258,-73.87731,Private room,50,7,1,0.52,169587048,2,1
37060,Brooklyn,40.69304,-73.94349,Shared room,72,2,15,1.77,105386434,3,1
11165,Queens,40.75758,-73.9206,Shared room,57,3,2,0.19,2591842,1,0
6961,Brooklyn,40.67347,-73.96544,Entire home/apt,230,7,12,0.24,637688,1,0
47748,Manhattan,40.73421,-74.00321,Shared room,750,1,0,,133372725,1,0
34142,Manhattan,40.72527,-73.98338000000001,Private room,100,1,33,2.8,7615002,2,0
29169,Brooklyn,40.69523,-73.90871,Entire home/apt,48,2,28,1.51,4043468,1,0
38661,Brooklyn,40.724709999999995,-73.939,Entire home/apt,100,7,3,0.78,2011313,1,0
9132,Manhattan,40.811609999999995,-73.94306,Private room,70,1,0,,16978260,1,1
47440,Queens,40.72733,-73.86046999999999,Shared room,75,1,2,2.0,110644265,1,0
40233,Brooklyn,40.639359999999996,-74.03164,Shared room,99,5,2,2.0,10198498,1,0
9341,Manhattan,40.74281,-73.97981,Private room,120,7,11,0.32,16396714,3,0
47639,Brooklyn,40.69874,-73.92969000000001,Private room,150,2,0,,269606659,1,1
24860,Brooklyn,40.62468,-73.94532,Entire home/apt,46,2,4,0.17,141322867,1,0
35720,Queens,40.743159999999996,-73.87285,Shared room,40,29,2,0.29,43044876,5,0
41136,Queens,40.74774,-73.88653000000001,Entire home/apt,115,2,3,0.84,52720583,1,0
25375,Brooklyn,40.63601,-73.91503,Private room,110,1,1,0.07,138006255,2,1
18634,Manhattan,40.82483,-73.95394,Entire home/apt,41,14,25,0.75,91804427,1,0
36455,Brooklyn,40.650729999999996,-73.92738,Private room,135,4,9,1.07,218457745,1,1
21557,Manhattan,40.80754,-73.95151,Shared room,58,2,68,2.35,3236595,4,0
39607,Manhattan,40.769090000000006,-73.95479,Entire home/apt,140,4,4,0.65,2793924,1,0
42549,Manhattan,40.76592,-73.98769,Shared room,75,1,5,1.38,248068752,5,1
24856,Manhattan,40.74948,-73.97685,Private room,150,30,0,,120762452,50,1
21345,Brooklyn,40.70081,-73.99503,Entire home/apt,107,25,12,0.42,113924874,1,0
17021,Manhattan,40.761109999999995,-73.99818,Private room,219,30,0,,30283594,121,1
29686,Manhattan,40.81196,-73.95221,Shared room,65,1,3,0.18,164886138,11,1
27374,Brooklyn,40.721740000000004,-73.95806999999999,Shared room,125,3,1,0.05,40991179,2,0
4440,Brooklyn,40.685959999999994,-73.95837,Private room,155,25,3,0.05,14892152,1,1
43655,Brooklyn,40.64695,-73.93121,Shared room,100,2,3,1.14,242631139,4,1
15687,Manhattan,40.76747,-73.98613,Private room,87,30,2,0.06,1475015,52,1
44112,Manhattan,40.84405,-73.93714,Shared room,49,3,1,0.45,133561420,1,0
48329,Brooklyn,40.69128,-73.92078000000001,Shared room,75,4,0,,10004428,1,0
10666,Brooklyn,40.71468,-73.93774,Shared room,100,2,0,,11268108,1,0
32408,Manhattan,40.735209999999995,-73.99944,Entire home/apt,120,4,6,0.49,13251813,1,0
18540,Brooklyn,40.64293,-74.01786,Private room,58,3,106,3.06,90765758,1,0
41662,Manhattan,40.74378,-73.97355999999999,Private room,239,29,0,,30283594,121,1
47968,Brooklyn,40.65855,-73.93794,Shared room,150,5,0,,270871567,1,1
45684,Brooklyn,40.69234,-73.97219,Entire home/apt,150,3,4,3.64,4267864,1,0
45893,Brooklyn,40.640609999999995,-73.99216,Private room,56,2,8,5.45,88113848,2,1
28018,Manhattan,40.75033,-73.97546,Private room,150,30,2,0.14,120762452,50,1
37893,Brooklyn,40.7213,-73.95676999999999,Shared room,210,4,3,0.44,225390764,1,0
45413,Queens,40.76187,-73.82169,Shared room,69,1,9,4.91,151810361,6,1
46722,Manhattan,40.82521,-73.93811,Shared room,40,30,0,,266502082,1,0
34811,Manhattan,40.73928,-73.98638000000001,Shared room,129,1,35,3.3,164291123,3,1
15931,Brooklyn,40.7155,-73.96188000000001,Shared room,150,1,6,0.16,1909320,3,1
38657,Manhattan,40.714459999999995,-73.99112,Entire home/apt,95,2,5,0.8,11773839,1,0
15088,Brooklyn,40.69305,-73.90825,Private room,60,2,21,0.53,64444742,1,1
10627,Queens,40.76211,-73.92894,Private room,100,1,1,0.02,40336543,2,1
28253,Brooklyn,40.68165,-73.96006,Entire home/apt,110,3,15,0.83,10763283,1,0
7780,Manhattan,40.71758,-73.99201,Shared room,84,1,2,0.08,30616009,1,0
204,Manhattan,40.80234,-73.95603,Private room,200,30,0,,253385,1,1
36561,Manhattan,40.75049,-73.99809,Shared room,69,1,2,0.24,219016824,1,0
28336,Manhattan,40.856770000000004,-73.92985999999999,Entire home/apt,45,2,50,2.69,70338191,1,0
36163,Brooklyn,40.69582,-73.9095,Private room,40,1,0,,109004750,1,1
1620,Brooklyn,40.71714,-73.95447,Private room,195,2,80,0.98,3847832,1,1
33123,Queens,40.70647,-73.79794,Entire home/apt,52,30,0,,76237449,1,1
39812,Queens,40.70487,-73.90354,Private room,57,30,0,,133802988,6,1
38640,Brooklyn,40.7318,-73.95307,Private room,399,1,0,,213781715,33,1
41951,Brooklyn,40.669470000000004,-73.95593000000001,Entire home/apt,90,3,20,4.96,8714863,1,0
44826,Manhattan,40.719770000000004,-73.98423000000001,Private room,128,1,0,,259816232,2,1
18381,Manhattan,40.73304,-73.97421,Private room,82,60,0,,484993,1,1
642,Brooklyn,40.68016,-73.94878,Private room,280,3,5,0.05,1276497,1,1
28587,Brooklyn,40.64017,-73.9105,Shared room,290,3,4,0.39,148237535,4,1
3621,Brooklyn,40.6591,-73.96115999999999,Private room,100,2,13,0.36,11066377,1,1
41080,Manhattan,40.75628,-73.99643,Private room,299,1,0,,224414117,30,1
14450,Brooklyn,40.68963,-73.99259,Entire home/apt,94,1,39,0.98,5368671,1,0
2282,Staten Island,40.64699,-74.08151,Private room,190,2,0,,6024006,1,1
10612,Manhattan,40.798770000000005,-73.96259,Shared room,185,3,200,4.31,22372311,1,0
20107,Manhattan,40.7524,-73.97153,Private room,699,3,1,0.03,69545883,12,1
30920,Manhattan,40.80942,-73.93701,Entire home/apt,50,3,118,8.06,65059624,1,0
38761,Manhattan,40.708870000000005,-74.01446,Private room,233,30,0,,107434423,232,1
31819,Manhattan,40.73992,-73.98272,Entire home/apt,200,2,16,1.57,187684303,1,0
20327,Brooklyn,40.67715,-73.94543,Private room,100,2,0,,354891,1,1
22989,Manhattan,40.76207,-73.9858,Entire home/apt,120,1,8,2.09,23867523,1,0
27248,Brooklyn,40.6985,-73.93384,Private room,42,2,13,0.65,13917921,2,1
345,Brooklyn,40.68613,-73.96536,Private room,650,5,0,,116599,3,1
18468,Manhattan,40.77715,-73.94802,Private room,175,4,7,0.21,40238258,1,1
46957,Queens,40.76316,-73.82337,Shared room,99,1,4,4.0,151810361,6,1
36435,Brooklyn,40.71849,-73.94165,Entire home/apt,80,3,6,0.8,142059543,1,0
45110,Manhattan,40.752359999999996,-73.9793,Shared room,250,2,0,,260649642,1,0
30939,Manhattan,40.802279999999996,-73.96334,Entire home/apt,75,2,70,4.6,32909393,1,0
21209,Brooklyn,40.651509999999995,-73.94957,Entire home/apt,22,30,0,,2092314,7,1
42586,Brooklyn,40.70195,-73.98309,Entire home/apt,85,2,10,4.05,240717293,1,0
40359,Manhattan,40.78047,-73.95152,Entire home/apt,110,1,3,0.51,51812548,1,0
27390,Manhattan,40.8556,-73.93245,Private room,35,4,67,3.61,6690551,1,0
18256,Manhattan,40.83406,-73.94731,Entire home/apt,100,5,13,1.04,87537411,1,0
34372,Manhattan,40.76243,-73.99078,Shared room,95,3,3,0.26,84825183,1,0
9231,Manhattan,40.73489,-74.00182,Entire home/apt,220,1,84,1.75,8082431,1,0
42239,Manhattan,40.7319,-74.00489,Private room,175,1,4,1.4,246664340,1,0
16402,Manhattan,40.74244,-73.98316,Entire home/apt,99,1,180,4.86,31154454,2,0
29705,Manhattan,40.813390000000005,-73.95176,Private room,65,1,1,0.07,164886138,11,1
23909,Manhattan,40.78179,-73.95209,Entire home/apt,120,3,38,3.37,13547493,2,0
44188,Manhattan,40.76512,-73.98674,Private room,240,1,0,,34689714,5,1
5230,Manhattan,40.81022,-73.94266,Private room,115,1,16,0.27,16065171,1,1
37851,Brooklyn,40.71365,-73.93838000000001,Shared room,150,4,2,0.25,151901555,1,0
2713,Manhattan,40.76582,-73.99468,Private room,300,2,23,0.32,7837136,1,1
39227,Brooklyn,40.7205,-73.94717,Shared room,80,3,2,0.47,5221013,1,0
34189,Queens,40.74446,-73.90465999999999,Entire home/apt,45,30,5,0.51,19303369,37,0
16473,Manhattan,40.7394,-73.97995999999999,Private room,225,30,0,,2856748,49,1
27952,Brooklyn,40.71568,-73.94415,Entire home/apt,70,2,16,0.85,57291936,1,0
39802,Manhattan,40.822109999999995,-73.93887,Shared room,85,4,0,,76388052,1,0
28947,Manhattan,40.74888,-74.00480999999999,Private room,4160,1,0,,3750764,6,1
38529,Manhattan,40.76189,-73.99955,Private room,499,30,0,,163251048,8,1
33901,Brooklyn,40.68978,-73.95130999999999,Shared room,65,30,21,2.05,201824419,3,1
18272,Queens,40.698479999999996,-73.89569,Private room,34,30,14,0.41,87723508,2,1
6368,Queens,40.72401,-73.72901,Private room,99,1,3,0.23,24030482,1,1
24053,Queens,40.75636,-73.92699999999999,Entire home/apt,70,30,10,0.41,5749658,1,0
1019,Brooklyn,40.68722,-73.96289,Shared room,500,1,54,0.65,319077,4,1
21775,Manhattan,40.757659999999994,-73.99089000000001,Private room,195,30,0,,3191545,23,1
1705,Manhattan,40.80343,-73.93514,Private room,120,3,22,0.31,4076876,1,1
139,Brooklyn,40.6863,-73.96765,Private room,135,4,84,0.77,116599,3,1
44373,Manhattan,40.74285,-73.99595,Private room,277,29,0,,219517861,327,1
36800,Manhattan,40.73079,-74.00268,Entire home/apt,195,2,10,1.16,16955151,1,0
21772,Manhattan,40.76589,-73.98434,Shared room,199,30,6,0.23,3191545,23,1
6222,Manhattan,40.81208,-73.94243,Private room,205,2,3,0.05,23588055,1,1
43933,Manhattan,40.732859999999995,-74.00463,Entire home/apt,160,3,3,1.88,4189194,1,0
31232,Manhattan,40.72213,-73.99479000000001,Private room,200,2,22,1.57,143589,1,0
48485,Manhattan,40.74218,-73.99813,Shared room,150,5,0,,49037454,1,0
37862,Brooklyn,40.68515,-73.93255,Entire home/apt,64,2,7,0.92,70431576,1,0
45535,Manhattan,40.76558,-73.98785,Shared room,75,1,3,1.76,262360035,6,1
31470,Manhattan,40.79,-73.96851,Entire home/apt,148,2,5,0.34,2450194,1,0
47348,Brooklyn,40.70483,-73.92565,Private room,79,30,1,1.0,268572259,3,1
21595,Queens,40.767520000000005,-73.9314,Shared room,150,7,12,0.42,4680813,1,0
17272,Queens,40.59421,-73.80043,Entire home/apt,200,2,35,0.95,79341807,1,0
181,Queens,40.70382,-73.89797,Shared room,350,8,10,0.11,204539,5,1
2609,Manhattan,40.734320000000004,-74.00305999999999,Private room,220,1,2,0.03,176903,2,1
41183,Manhattan,40.79967,-73.96109,Private room,128,30,0,,240207968,2,1
25655,Queens,40.76437,-73.91937,Entire home/apt,250,3,3,0.16,146677115,1,0
46389,Manhattan,40.72803,-73.98111999999999,Shared room,500,1,1,1.0,109533480,1,1
46618,Queens,40.75998,-73.926,Shared room,150,1,1,1.0,16562278,1,0
1257,Queens,40.759190000000004,-73.91835999999999,Private room,150,3,74,0.87,2645592,2,1
46402,Manhattan,40.73591,-74.0101,Private room,750,1,0,,164704496,1,1
38796,Manhattan,40.716590000000004,-74.00653,Entire home/apt,388,30,0,,107434423,232,0
40944,Manhattan,40.79568,-73.93368000000001,Entire home/apt,50,2,6,1.1,120974332,2,0
34443,Brooklyn,40.65473,-73.91846,Private room,80,7,1,0.16,94214493,9,1
15128,Manhattan,40.766420000000004,-73.98326,Shared room,239,30,0,,30283594,121,1
32619,Bronx,40.87077,-73.8817,Entire home/apt,33,2,8,0.71,21850707,1,0
19150,Manhattan,40.762209999999996,-73.99795,Private room,321,30,0,,95459395,18,1
40013,Queens,40.755759999999995,-73.93070999999999,Shared room,70,3,2,0.32,19630705,1,0
35919,Queens,40.74474,-73.90314000000001,Shared room,47,30,0,,19303369,37,0
16850,Manhattan,40.76103,-73.99745,Private room,239,30,0,,30283594,121,1
5351,Manhattan,40.76052,-73.99115,Private room,860,4,39,0.67,14733148,1,1
20164,Manhattan,40.75302,-73.97221,Private room,699,3,2,0.06,69545883,12,1
10072,Brooklyn,40.677929999999996,-73.99531,Shared room,150,1,78,2.22,40611169,5,1
42938,Brooklyn,40.681999999999995,-73.95681,Entire home/apt,140,2,4,1.58,50321289,3,0
16941,Queens,40.70971,-73.89741,Private room,80,28,1,0.1,16631094,1,1
19313,Brooklyn,40.690020000000004,-73.93733,Entire home/apt,100,3,92,3.26,63746890,1,0
44327,Manhattan,40.76802,-73.99298,Entire home/apt,249,5,2,2.0,82537581,1,1
30175,Bronx,40.86918,-73.8905,Shared room,34,1,2,0.12,136455880,2,0
32561,Manhattan,40.76747,-73.9862,Shared room,125,3,6,0.47,72470941,1,0
12033,Manhattan,40.84864,-73.94046,Shared room,75,1,0,,48592068,1,0
23202,Brooklyn,40.68843,-73.92536,Entire home/apt,125,3,96,3.87,130774685,1,0
46914,Bronx,40.827940000000005,-73.90411999999999,Private room,45,2,1,1.0,266983536,1,1
37074,Manhattan,40.77114,-73.95913,Private room,255,30,0,,200380610,65,1
12145,Brooklyn,40.7158,-73.95586999999999,Private room,90,2,3,0.48,31985378,1,0
32563,Brooklyn,40.66171,-73.9826,Private room,500,1,0,,60826656,1,1
43695,Manhattan,40.77203,-73.95344,Shared room,75,30,0,,225055374,3,1
19027,Manhattan,40.74968,-73.97665,Private room,132,4,10,0.57,39300337,2,1
23405,Brooklyn,40.62327,-74.03543,Private room,90,6,0,,62475681,1,1
32691,Manhattan,40.72421,-73.97963,Shared room,124,2,11,0.94,193558362,1,0
19427,Manhattan,40.76173,-73.99937,Private room,534,30,0,,95459395,18,1
38880,Manhattan,40.727920000000005,-73.99877,Shared room,110,5,3,0.41,214979297,1,0
39593,Manhattan,40.75506,-73.99715,Entire home/apt,199,1,1,0.15,224414117,30,1
48880,Brooklyn,40.71232,-73.9422,Shared room,120,1,0,,208514239,3,1
46964,Queens,40.75558,-73.89316,Private room,200,2,4,4.0,267193767,1,1
31797,Brooklyn,40.70896,-73.94754,Private room,157,1,6,0.42,187530856,2,1
15494,Brooklyn,40.68607,-73.91761,Private room,60,2,53,1.37,67208195,2,1
48844,Manhattan,40.7362,-74.00827,Private room,205,1,0,,115491896,1,1
20121,Brooklyn,40.716029999999996,-73.96426,Private room,180,4,63,2.02,44802851,1,0
40776,Brooklyn,40.71788,-73.96398,Shared room,175,3,2,0.53,230930866,1,0
4470,Manhattan,40.74221,-73.9974,Entire home/apt,220,8,5,0.08,2539525,1,0
35541,Manhattan,40.765570000000004,-73.99174000000001,Entire home/apt,120,1,56,5.81,213065914,1,0
41507,Bronx,40.83099,-73.86950999999999,Private room,35,2,10,2.1,235146087,1,0
31760,Queens,40.71447,-73.85181,Shared room,59,2,6,0.43,15838559,4,0
28070,Brooklyn,40.71911,-73.95045,Entire home/apt,150,2,15,0.76,9238069,1,0
44684,Brooklyn,40.70412,-73.99194,Private room,200,30,0,,255697979,2,1
25482,Manhattan,40.788990000000005,-73.94726999999999,Entire home/apt,99,14,6,0.27,29967049,1,0
34990,Manhattan,40.76209,-73.99875,Entire home/apt,300,2,12,1.14,3048319,2,0
35516,Manhattan,40.76249,-73.96428,Private room,430,2,10,1.06,35649879,1,1
42744,Brooklyn,40.71492,-73.94332,Entire home/apt,65,3,4,1.29,89035025,1,0
46411,Manhattan,40.75287,-73.98631,Shared room,350,4,1,1.0,264950723,1,0
41306,Brooklyn,40.70771,-73.94627,Shared room,100,10,2,0.9,1570799,1,0
22390,Bronx,40.88364,-73.83561,Entire home/apt,70,3,0,,124486054,1,1
33145,Manhattan,40.730259999999994,-74.00392,Shared room,200,2,2,0.16,7235975,1,0
27052,Bronx,40.81728,-73.86343000000001,Private room,40,3,5,0.46,77750223,2,1
285,Manhattan,40.71904,-73.99391999999999,Shared room,95,1,109,1.11,314941,3,1
7660,Brooklyn,40.64455,-73.98298,Shared room,30,21,1,0.02,12212944,2,0
2672,Brooklyn,40.68584,-73.9263,Entire home/apt,75,5,13,0.56,5531489,1,0
36838,Manhattan,40.718270000000004,-73.98836,Entire home/apt,66,2,23,3.14,220601248,2,0
46578,Queens,40.66222,-73.76324,Private room,41,2,1,1.0,264043510,6,1
22929,Manhattan,40.751940000000005,-73.97068,Private room,232,30,2,0.1,2856748,49,1
14276,Brooklyn,40.69308,-73.96649000000001,Private room,207,2,58,1.49,38068387,4,0
27922,Manhattan,40.77562,-73.98756,Private room,1066,1,2,0.2,7724142,1,1
41229,Manhattan,40.72233,-73.99334,Entire home/apt,85,2,20,4.29,41869388,1,0
21780,Manhattan,40.76321,-73.98356,Private room,243,30,0,,3191545,23,1
15443,Brooklyn,40.717420000000004,-73.95777,Private room,325,4,12,0.49,66919869,1,0
3888,Manhattan,40.717620000000004,-73.98334,Private room,400,7,0,,132244,1,1
48852,Brooklyn,40.69805,-73.92801,Shared room,30,1,1,1.0,74162901,1,0
33017,Manhattan,40.82291,-73.95612,Shared room,50,13,0,,33996519,1,0
23194,Manhattan,40.76617,-73.98445,Private room,184,30,0,,2856748,49,1
10543,Queens,40.74674,-73.91881,Private room,250,3,0,,17377835,1,1
15016,Brooklyn,40.731640000000006,-73.95323,Shared room,65,1,152,3.8,15817123,3,0
26610,Manhattan,40.733090000000004,-74.00482,Entire home/apt,225,1,74,3.66,15751193,1,0
24781,Manhattan,40.807809999999996,-73.95134,Shared room,250,5,2,0.11,26645843,1,0
1453,Brooklyn,40.683040000000005,-73.96348,Private room,200,3,56,0.96,3274376,1,1
10305,Brooklyn,40.61391,-73.99128,Private room,79,2,2,0.22,11010205,2,1
29416,Queens,40.72195,-73.86112,Private room,300,3,0,,150858745,1,0
9391,Manhattan,40.74882,-73.97788,Entire home/apt,160,10,25,0.53,37711914,1,0
37047,Brooklyn,40.73297,-73.95385,Private room,119,1,0,,213781715,33,1
10083,Brooklyn,40.67757,-73.98195,Entire home/apt,200,4,12,0.25,1289713,1,0
29033,Manhattan,40.77604,-73.95100000000001,Entire home/apt,200,2,8,0.5,16026189,2,0
16556,Brooklyn,40.66537,-73.98559,Entire home/apt,150,3,6,0.17,74653179,1,0
18725,Manhattan,40.80576,-73.95832,Entire home/apt,85,3,49,1.46,92690603,1,0
48556,Manhattan,40.72654,-74.00201,Private room,285,5,0,,138379336,1,1
2549,Brooklyn,40.6844,-73.9489,Private room,225,4,5,0.07,7178784,1,1
6974,Manhattan,40.77595,-73.95573,Shared room,100,3,28,0.55,25773982,2,1
